Beginning text output: 
Time Stamp: 85.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 86.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 86.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 87.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 87.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 88.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 88.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 89.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 89.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 90.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 90.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 91.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 91.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 92.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 92.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 93.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 93.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 94.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 94.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 95.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 95.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 96.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 96.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 97.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 97.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 98.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 98.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 99.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 99.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 100.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 100.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 101.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 101.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 102.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 102.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 103.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 103.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 104.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 104.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 105.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 105.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 106.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 106.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 107.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 107.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 108.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 108.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 109.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 109.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 110.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 110.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 111.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 111.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 112.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 112.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 113.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 113.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 114.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 114.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
